offer_id,offer_type,fa_title,en_title,upc_code,offer_calculation,accumulator_id,flag_offer_id,max_amount,amount_unit,only_full_rate
62629,data,17گیگ 90 روزه 46000ت,17GB 90 Days 46000T,62629,normal,,,,,
62630,data,23گیگ 90 روزه  57000ت,23GB 90Days  57000T,62630,normal,,,,,
62631,data,45گیگ 90روزه 111000ت,45GB 90Days 111000T,62631,normal,,,,,
62632,data,46گیگ 180 روزه 114000ت,46GB 180 Days 114000T,62632,normal,,,,,
62633,data,70گیگ 180 روزه 154000ت,70GB 180 Days 154000T,62633,normal,,,,,
61823,data,بسته یکماهه 2 گیگابایت,Monthly 2GB,61823,normal,,,,,
61030,data,بسته یکماهه 2 گیگابایت,Monthly 2GB,61030,normal,,,,,
52855,data,بسته 30 روزه 10گیگابایتی اعتباری TDD,30Days 10 GB Pre TDD,52855,normal,,,,,
52856,data,بسته 30 روزه 15گیگابایتی اعتباری TDD,30Days 15 GB Pre TDD,52856,normal,,,,,
52857,data,بسته 30 روزه 20گیگابایتی اعتباری TDD,30Days 20 GB Pre TDD,52857,normal,,,,,
52858,data,بسته 30 روزه 30گیگابایتی اعتباری TDD,30Days 30 GB Pre TDD,52858,normal,,,,,
52859,data,بسته 30 روزه 40گیگابایتی اعتباری TDD,30Days 40 GB Pre TDD,52859,normal,,,,,
52860,data,بسته 30 روزه 60گیگابایتی اعتباری TDD,30Days 60 GB Pre TDD,52860,normal,,,,,
52861,data,بسته 30 روزه 80گیگابایتی اعتباری TDD,30Days 80 GB Pre TDD,52861,normal,,,,,
52862,data,بسته 30 روزه 100گیگابایتی (2 تا 7 صبح) اعتباری TDD,30Days 100 GB (2-7AM) Pre TDD,52862,normal,,,,,
52863,data,بسته 30 روزه 200گیگابایتی (2 تا 7 صبح) اعتباری TDD,30Days 200 GB (2-7AM) Pre TDD,52863,normal,,,,,
52864,data,بسته 30 روزه 300گیگابایتی (2 تا 7 صبح) اعتباری TDD,30Days 300 GB (2-7AM)Pre TDD,52864,normal,,,,,
52865,data,بسته 90 روزه 40گیگابایتی اعتباری TDD,90Days 40 GB Pre TDD,52865,normal,,,,,
52866,data,بسته 90 روزه 70گیگابایتی اعتباری TDD,90Days 70 GB Pre TDD,52866,normal,,,,,
52867,data,بسته 90 روزه 100گیگابایتی اعتباری TDD,90Days 100 GB Pre TDD,52867,normal,,,,,
52868,data,بسته 90 روزه 150گیگابایتی اعتباری TDD,90Days 150 GB Pre TDD,52868,normal,,,,,
52869,data,بسته 180 روزه 50گیگابایتی اعتباری TDD,"180Days 50 GB Pre TDD ",52869,normal,,,,,
52870,data,بسته 180 روزه 100گیگابایتی اعتباری TDD,"180Days 100 GB Pre TDD ",52870,normal,,,,,
52871,data,بسته 180 روزه 200گیگابایتی اعتباری TDD,"180Days 200 GB Pre TDD ",52871,normal,,,,,
52872,data,بسته 180 روزه 300گیگابایتی اعتباری TDD,"180Days 300 GB Pre TDD ",52872,normal,,,,,
52873,data,بسته 365 روزه 100گیگابایتی اعتباری TDD,365Days 100 GB Pre TDD,52873,normal,,,,,
52874,data,بسته 365 روزه 200گیگابایتی اعتباری TDD,365Days 200 GB Pre TDD,52874,normal,,,,,
52875,data,بسته 365 روزه 400گیگابایتی اعتباری TDD,365Days 400 GB Pre TDD,52875,normal,,,,,
52876,data,بسته 365 روزه 600گیگابایتی اعتباری TDD,365Days 600 GB Pre TDD,52876,normal,,,,,
62620,data,10گیگ 10000ت,10GB Data 10000T,62620,normal,,,,,
62621,data,30گیگ 30000ت,30GB Data 30000T,62621,normal,,,,,
62622,data,40گیگ 40000ت,40GB Data 40000T,62622,normal,,,,,
62623,data,50گیگ 50000ت,50GB Data 50000T,62623,normal,,,,,
62624,data,60گیگ 60000ت,60GB Data 60000T,62624,normal,,,,,
62625,data,80گیگ 80000ت,80GB Data 80000T,62625,normal,,,,,
62626,data,100گیگ 100000ت,100GB Data 100000T,62626,normal,,,,,
62627,data,150گیگ 150000ت,150GB Data 150000T,62627,normal,,,,,
81946,voice,بسته نیم میلیونی مکالمه داخل شبکه 5000ت (بخش اصلی),Half a millionT onnet 5000T (main part),8194681956,normal,,,,,
81947,voice,بسته یک میلیونی مکالمه داخل شبکه 10000ت (بخش اصلی),1millionT onnet 10000T (main part),8194781957,normal,,,,,
81948,voice,بسته یک میلیونی مکالمه داخل شبکه 20000ت (بخش اصلی),1millionT onnet 20000T (main part),8194881958,normal,,,,,
81949,voice,بسته یک میلیونی مکالمه داخل شبکه 50000ت (بخش اصلی),1millionT onnet 50000T (main part),8194981959,normal,,,,,
81956,voice,بسته نیم میلیونی مکالمه داخل شبکه 5000ت (بخش هدیه),Half a millionT onnet 5000T (gift part),8194681956,normal,,,,,
81957,voice,بسته یک میلیونی مکالمه داخل شبکه 10000ت (بخش هدیه),1millionT onnet 10000T (gift part),8194781957,normal,,,,,
81958,voice,بسته یک میلیونی مکالمه داخل شبکه 20000ت (بخش هدیه),1millionT onnet 20000T (gift part),8194881958,normal,,,,,
81959,voice,بسته یک میلیونی مکالمه داخل شبکه 50000ت (بخش هدیه),1millionT onnet 50000T (gift part),8194981959,normal,,,,,
85350,data,1گیگ+1ساعت مکالمه درون شبکه(انقضا: همان روز),1GB+1Hour on-net voice (expiry: same day),85350,normal,,,,,
52144,data,بسته شش ماهه 300 گیگابایتی اعتباری TDD,6Months 300GB Data Pre TDD,O21597,normal,,,,,
61333,data,بسته یک‌ساعته ۱۵۰مگ اینترنت اضطراری,1Hour 150MB Advance Internet,8333,normal,,,,,
61334,data,بسته یک‌ساعته ۵۰۰مگ اینترنت اضطراری,"1Hour 500MB Advance Internet ",17500,normal,,,,,
61335,data,بسته یک‌ساعته ۱گیگ اینترنت اضطراری,"1Hour 1GB Advance Internet ",,normal,,,,,
61336,data,بسته یک‌ساعته ۲گیگ اینترنت اضطراری,"1Hour 2GB Advance Internet ",55833,normal,,,,,
61337,data,بسته دوساعته ۳.۵گیگ اینترنت اضطراری,"2Hour 3.5GB Advance Internet ",91667,normal,,,,,
61338,data,بسته یک‌روزه ۶۰مگ اینترنت اضطراری,1Day 60MB Advance Internet,16667,normal,,,,,
61339,data,بسته یک‌روزه ۲۰۰مگ اینترنت اضطراری,1Day 200MB Advance Internet,33333,normal,,,,,
61340,data,بسته یک‌روزه ۴۰۰مگ اینترنت اضطراری,1Day 400MB Advance Internet,47500,normal,,,,,
61341,data,بسته یک‌روزه ۷۵۰مگ اینترنت اضطراری,1Day 750MB Advance Internet,62500,normal,,,,,
61342,data,بسته یک‌روزه ۲.۵گیگ اینترنت اضطراری,1Day 2.5GB Advance Internet,108333,normal,,,,,
61343,data,بسته هفتگی ۳۰۰مگ اینترنت اضطراری,7Day 300MB Advance Internet,62500,normal,,,,,
61344,data,بسته هفتگی ۵۰۰مگ اینترنت اضطراری,7Day 500MB Advance Internet,83333,normal,,,,,
61345,data,بسته هفتگی ۱.۵گیگ اینترنت اضطراری,7Day 1.5GB Advance Internet,133333,normal,,,,,
62578,data,بسته یکروزه 60 مگابایت,Daily 60MB Internet,62578,normal,,,,,
62579,data,بسته یکروزه 100 مگابایت,Daily 100MB Internet,62579,normal,,,,,
62580,data,بسته یکروزه 200 مگابایت,Daily 200MB Internet,62580,normal,,,,,
62581,data,بسته یکروزه 300 مگابایت,Daily 300MB Internet,62581,normal,,,,,
62582,data,بسته یکروزه 400 مگابایت,Daily 400MB Internet,62582,normal,,,,,
62583,data,بسته یکروزه 750 مگابایت,Daily 750MB Internet,62583,normal,,,,,
62584,data,بسته یکروزه 1.5 گیگابایت,Daily 1.5GB Internet,62584,normal,,,,,
62585,data,بسته یکروزه 2.5 گیگابایت,Daily 2.5GB Internet,62585,normal,,,,,
62586,data,بسته 3روزه 150 مگابایت,3Days 150MB Internet,62586,normal,,,,,
62587,data,بسته 3روزه 250 مگابایت,3Days 250MB Internet,62587,normal,,,,,
62588,data,بسته 3روزه 400 مگابایت,3Days 400MB Internet,62588,normal,,,,,
62589,data,بسته 3روزه 750 مگابایت,3Days 750MB Internet,62589,normal,,,,,
62590,data,بسته 3روزه 1.5 گیگابایت,3Days 1.5GB Internet,62590,normal,,,,,
62591,data,بسته 3روزه 2.5 گیگابایت,3Days 2.5GB Internet,62591,normal,,,,,
62592,data,بسته هفتگی 200 مگابایت,Weekly 200MB Internet,62592,normal,,,,,
62593,data,بسته هفتگی 300 مگابایت,Weekly 300MB Internet,62593,normal,,,,,
62594,data,بسته هفتگی 500 مگابایت,Weekly 500MB Internet,62594,normal,,,,,
62595,data,بسته هفتگی 750 مگابایت,Weekly 750MB Internet,62595,normal,,,,,
62596,data,بسته هفتگی 1.5 گیگابایت,Weekly 1.5GB Internet,62596,normal,,,,,
62597,data,بسته هفتگی 2.5 گیگابایت,Weekly 2.5GB Internet,62597,normal,,,,,
62598,data,بسته هفتگی 5 گیگابایت,Weekly 5GB Internet,62598,normal,,,,,
62599,data,بسته 15روزه 400 مگابایت,15Days 400MB Internet,62599,normal,,,,,
62600,data,بسته 15روزه 750 مگابایت,15Days 750MB Internet,62600,normal,,,,,
62601,data,بسته 15روزه 1.5 گیگابایت,15Days 1.5GB Internet,62601,normal,,,,,
62602,data,بسته 15روزه 2.5 گیگابایت,15Days 2.5GB Internet,62602,normal,,,,,
62603,data,بسته 15روزه 3.5 گیگابایت,15Days 3.5GB Internet,62603,normal,,,,,
62604,data,بسته 15روزه 5 گیگابایت,15Days 5GB Internet,62604,normal,,,,,
62605,data,بسته یکماهه 1 گیگابایت,Monthly 1GB,62605,normal,,,,,
62606,data,بسته یکماهه 2 گیگابایت,Monthly 2GB,62606,normal,,,,,
62607,data,بسته یکماهه 3 گیگابایت,Monthly 3GB,62607,normal,,,,,
62608,data,بسته یکماهه 4 گیگابایت,Monthly 4GB,62608,normal,,,,,
62609,data,بسته یکماهه 5 گیگابایت,Monthly 5GB,62609,normal,,,,,
62610,data,بسته یکماهه 7 گیگابایت,Monthly 7GB,62610,normal,,,,,
62611,data,بسته 2ماهه 10 گیگابایت,2Months 10GB,62611,normal,,,,,
62612,data,بسته 2ماهه 15 گیگابایت,2Months 15GB,62612,normal,,,,,
62613,data,بسته 2ماهه 20 گیگابایت,2Months 20GB,62613,normal,,,,,
62614,data,بسته 4ماهه 15 گیگابایت,4Months 15GB,62614,normal,,,,,
62615,data,بسته 4ماهه 25 گیگابایت,4Months 25GB,62615,normal,,,,,
85347,data,بسته 63 گیگ داخلی,KidSIM 63GB Local Internet,85347,normal,,,,,
62616,data,بسته 2 گیگ داخلی روز پدر,2GB Local Package for Father's Day,62616,normal,,,,,
81926,voice,5000ت مکالمه ایرانسلی و 250ت خارج شبکه500ت(خارج از شبکه),"5000T onnet+250T offnet 500T(Off-net) ",8190681926,normal,,,,,
81927,voice,7000ت مکالمه ایرانسلی و 350ت خارج شبکه700ت(خارج از شبکه),7000T onnet+350T offnet 700T(Off-net),8190781927,normal,,,,,
81928,voice,10000ت مکالمه ایرانسلی و 500ت خارج شبکه1000ت(خارج از شبکه),10000T onnet+500T offnet 1000T(Off-net),8190881928,normal,,,,,
81929,voice,12000ت مکالمه ایرانسلی و 600ت خارج شبکه1200ت(خارج از شبکه),12000T onnet+600T offnet 1200T(Off-net),8190981929,normal,,,,,
81930,voice,14000ت مکالمه ایرانسلی و 700ت خارج شبکه1400ت(خارج از شبکه),14000T onnet+700T offnet 1400T(Off-net),8191081930,normal,,,,,
81931,voice,16000ت مکالمه ایرانسلی و 800ت خارج شبکه1600ت(خارج از شبکه),16000T onnet+800T offnet 1600T(Off-net),8191181931,normal,,,,,
81932,voice,20000ت مکالمه ایرانسلی و 1000ت خارج شبکه2000ت(خارج از شبکه),20000T onnet+1000T offnet 2000T(Off-net),8191281932,normal,,,,,
81933,voice,24000ت مکالمه ایرانسلی و 1200ت خارج شبکه2400ت(خارج از شبکه),24000T onnet+1200T offnet 2400T(Off-net),8191381933,normal,,,,,
81934,voice,30000ت مکالمه ایرانسلی و 1500ت خارج شبکه3000ت(خارج از شبکه),30000T onnet+1500T offnet 3000T(Off-net),8191481934,normal,,,,,
81935,voice,36000ت مکالمه ایرانسلی و 1800ت خارج شبکه3600ت(خارج از شبکه),36000T onnet+1800T offnet 3600T(Off-net),8191581935,normal,,,,,
81936,voice,40000ت مکالمه ایرانسلی و 2000ت خارج شبکه4000ت(خارج از شبکه),40000T onnet+2000T offnet 4000T(Off-net),8191681936,normal,,,,,
81937,voice,50000ت مکالمه ایرانسلی و 2500ت خارج شبکه5000ت(خارج از شبکه),50000T onnet+2500T offnet 5000T(Off-net),8191781937,normal,,,,,
81938,voice,60000ت مکالمه ایرانسلی و 3000ت خارج شبکه6000ت(خارج از شبکه),60000T onnet+3000T offnet 6000T(Off-net),8191881938,normal,,,,,
81939,voice,80000ت مکالمه ایرانسلی و 4000ت خارج شبکه8000ت(خارج از شبکه),80000T onnet+4000T offnet 8000T(Off-net),8191981939,normal,,,,,
81940,voice,100000ت مکالمه ایرانسلی و 5000ت خارج شبکه10000ت(خارج از شبکه),100000T onnet+5000T offnet 10000T(Off-net),8192081940,normal,,,,,
81941,voice,150000ت مکالمه ایرانسلی و 7500ت خارج شبکه15000ت(خارج از شبکه),150000T onnet+7500T offnet 15000T(Off-net),8192181941,normal,,,,,
81942,voice,200000ت مکالمه ایرانسلی و 10000ت خارج شبکه20000ت(خارج از شبکه),200000T onnet+10000T offnet 20000T(Off-net),8192281942,normal,,,,,
81943,voice,300000ت مکالمه ایرانسلی و 15000ت خارج شبکه30000ت(خارج از شبکه),300000T onnet+15000T offnet 30000T(Off-net),8192381943,normal,,,,,
81944,voice,400000ت مکالمه ایرانسلی و 20000ت خارج شبکه40000ت(خارج از شبکه),400000T onnet+20000T offnet 40000T(Off-net),8192481944,normal,,,,,
81945,voice,600000ت مکالمه ایرانسلی و 30000ت خارج شبکه60000ت(خارج از شبکه),600000T onnet+30000T offnet 60000T(Off-net),8192581945,normal,,,,,
81906,voice,5000ت مکالمه ایرانسلی و 250ت خارج شبکه500ت(مکالمه ایرانسلی),5000T onnet+250T offnet 500T(On-net),8190681926,normal,,,,,
81907,voice,7000ت مکالمه ایرانسلی و 350ت خارج شبکه700ت(مکالمه ایرانسلی),7000T onnet+350T offnet 700T(On-net),8190781927,normal,,,,,
81908,voice,10000ت مکالمه ایرانسلی و 500ت خارج شبکه1000ت(مکالمه ایرانسلی),10000T onnet+500T offnet 1000T(On-net),8190881928,normal,,,,,
81909,voice,12000ت مکالمه ایرانسلی و 600ت خارج شبکه1200ت(مکالمه ایرانسلی),12000T onnet+600T offnet 1200T(On-net),8190981929,normal,,,,,
81910,voice,14000ت مکالمه ایرانسلی و 700ت خارج شبکه1400ت(مکالمه ایرانسلی),14000T onnet+700T offnet 1400T(On-net),8191081930,normal,,,,,
81911,voice,16000ت مکالمه ایرانسلی و 800ت خارج شبکه1600ت(مکالمه ایرانسلی),16000T onnet+800T offnet 1600T(On-net),8191181931,normal,,,,,
81912,voice,20000ت مکالمه ایرانسلی و 1000ت خارج شبکه2000ت(مکالمه ایرانسلی),20000T onnet+1000T offnet 2000T(On-net),8191281932,normal,,,,,
81913,voice,24000ت مکالمه ایرانسلی و 1200ت خارج شبکه2400ت(مکالمه ایرانسلی),24000T onnet+1200T offnet 2400T(On-net),8191381933,normal,,,,,
81914,voice,30000ت مکالمه ایرانسلی و 1500ت خارج شبکه3000ت(مکالمه ایرانسلی),30000T onnet+1500T offnet 3000T(On-net),8191481934,normal,,,,,
81915,voice,36000ت مکالمه ایرانسلی و 1800ت خارج شبکه3600ت(مکالمه ایرانسلی),36000T onnet+1800T offnet 3600T(On-net),8191581935,normal,,,,,
81916,voice,40000ت مکالمه ایرانسلی و 2000ت خارج شبکه4000ت(مکالمه ایرانسلی),40000T onnet+2000T offnet 4000T(On-net),8191681936,normal,,,,,
81917,voice,50000ت مکالمه ایرانسلی و 2500ت خارج شبکه5000ت(مکالمه ایرانسلی),50000T onnet+2500T offnet 5000T(On-net),8191781937,normal,,,,,
81918,voice,60000ت مکالمه ایرانسلی و 3000ت خارج شبکه6000ت(مکالمه ایرانسلی),60000T onnet+3000T offnet 6000T(On-net),8191881938,normal,,,,,
81919,voice,80000ت مکالمه ایرانسلی و 4000ت خارج شبکه8000ت(مکالمه ایرانسلی),80000T onnet+4000T offnet 8000T(On-net),8191981939,normal,,,,,
81920,voice,100000ت مکالمه ایرانسلی و 5000ت خارج شبکه10000ت(مکالمه ایرانسلی),100000T onnet+5000T offnet 10000T(On-net),8192081940,normal,,,,,
81921,voice,150000ت مکالمه ایرانسلی و 7500ت خارج شبکه15000ت(مکالمه ایرانسلی),150000T onnet+7500T offnet 15000T(On-net),8192181941,normal,,,,,
81922,voice,200000ت مکالمه ایرانسلی و 10000ت خارج شبکه20000ت(مکالمه ایرانسلی),200000T onnet+10000T offnet 20000T(On-net),8192281942,normal,,,,,
81923,voice,300000ت مکالمه ایرانسلی و 15000ت خارج شبکه30000ت(مکالمه ایرانسلی),300000T onnet+15000T offnet 30000T(On-net),8192381943,normal,,,,,
81924,voice,400000ت مکالمه ایرانسلی و 20000ت خارج شبکه40000ت(مکالمه ایرانسلی),400000T onnet+20000T offnet 40000T(On-net),8192481944,normal,,,,,
81925,voice,600000ت مکالمه ایرانسلی و 30000ت خارج شبکه60000ت(مکالمه ایرانسلی),600000T onnet+30000T offnet 60000T(On-net),8192581945,normal,,,,,
85345,data,40گیگ اولیه مودم همراه,40GB Initial FD Modem,O21469,normal,,,,,
62577,data,بسته 2 گیگ داخلی هدیه روز پدر,2GB Gift Local Package for Father's Day,62577,normal,,,,,
62576,data,بسته 2 گیگ داخلی هدیه روز مادر,2GB Gift Local Package for Mother's Day,62576,normal,,,,,
62575,data,بسته 2 گیگ داخلی هدیه شب یلدا,2GB Gift Local Package for Yalda night,62575,normal,,,,,
65000,voice,اینترنت هدیه,Gift Bolton,,normal,,,,,
14449,data,بسته اولیه 100 گیگ,100GB Initial Offer,14449,normal,,,,,
14451,data,بسته اولیه 120 گیگ,120GB Initial Offer,14451,normal,,,,,
81904,voice,50000ت مکالمه ایرانسلی ماهانه 500ت(اعتبار اصلی),50000T onnet call monthly 500T(Main credit), 8190481905,normal,,,,,
81905,voice,50000ت مکالمه ایرانسلی ماهانه 500ت(اعتبار هدیه),50000T onnet call monthly 500T(Free credit), 8190481905,normal,,,,,
62574,data,2گیگ داخلی هدیه تولد ایرانسل وهفته وحدت,2GB Gift Local Internet for Irancell’s Birthday and Unity Week,62574,normal,,,,,
22531,data,1گیگ تا اخر ماه 100ت,1GB Till end of month100 T,O20476,normal,,,,,
22532,data,1گیگ تا اخر ماه 500ت,1GB  Till end of month500 T,O20477,normal,,,,,
22533,data,1گیگ تا اخر  ماه 1500ت,1GB  Till end of month1500 T,O20478,normal,,,,,
22534,data,1گیگ تا اخر ماه 2000ت,1GB  Till end of month2000 T,O20475,normal,,,,,
22535,data,1گیگ تا اخر  ماه 2500ت,1GB  Till end of month 2500 T,O20468,normal,,,,,
22536,data,1گیگ تا اخر ماه  3000ت,1GB  Till end of month 3000T,O20465,normal,,,,,
22537,data,1گیگ تا آخر ماه 3500ت,1GB Till end of month 3500T,O20470,normal,,,,,
22538,data,1گیگ تا اخر ماه 4000ت,1GB  Till end of month 4000T,O20466,normal,,,,,
22539,data,1گیگ تا اخر ماه 4000ت,1GB  Till end of month4000 T,O20467,normal,,,,,
22540,data,1گیگ تا اخر  ماه 5000ت,1GB Till end of month 5000 T,O20469,normal,,,,,
22541,data,1گیگ تا اخر ماه  7000ت,1GB  Till end of month 7000T,O20471,normal,,,,,
22542,data,1گیگ تا اخر ماه 9000ت,1GB  Till end of month 9000T,O20472,normal,,,,,
22543,data,1گیگ تا اخر ماه 1000ت,1GB Till end of month  1000T,O21235,normal,,,,,
62489,data,0.5گیگ اینترنت ماهانه(9صبح تا 9شب)  1300ت,0.5GB Data Monthly(9AM-9PM) 1300T,62489,normal,,,,,
62490,data,0.5گیگ اینترنت ماهانه(9صبح تا 9شب)  1550ت,0.5GB Data Monthly(9AM-9PM) 1550T,15500,normal,,,,,
62491,data,0.5گیگ اینترنت ماهانه(9صبح تا 9شب)  1800ت,0.5GB Data Monthly(9AM-9PM) 1800T,62491,normal,,,,,
